"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area"
"6709505","670950",6,4203.1321874354,3583.72837635013,4203.1321874354
"6709506","670950",4,3577.02843750594,2149.85385312274,2131.8754938019
"6709507","670950",11,11156.4143749848,6919.94288100256,4126.70690118149
"6709601","670960",6,5290.51562505774,4878.47824283224,5207.80926488806
"6709602","670960",8,9522.98812496196,8807.95305300318,9424.01913170249
"6709603","670960",9,14388.7925000163,5196.57959756331,7149.2793661145
"6709604","670960",6,13772.6665624292,12720.1902038455,5053.41287384526
"6709605","670960",5,3904.06781251263,3245.18901112242,3903.53299377637
"6709606","670960",8,6742.01781253156,5835.17231174986,6739.29090549967
"6709701","670970",13,19212.9018751187,17177.5324280297,11516.8137123255
"6709702","670970",6,5690.55343746487,4603.67467011139,5666.45891286014
"6709704","670970",12,13650.8675000351,8184.35469478724,13484.3930073604
"6709705","670970",6,12843.5921874456,11577.5599299036,220.085077895521
"6709801","670980",8,5000.63312494522,4378.68382763676,5000.63312494522
"6709802","670980",7,5373.8203124823,4651.10292992927,4712.55267649912
"6709803","670980",2,5205.57875000034,4706.50189021276,4447.6012185188
"6709804","670980",6,4846.28999994369,4393.11658416409,4846.28999994369
"6709805","670980",4,3770.04218748026,2960.86828898452,2865.18176965367
"6709901","670990",13,27452.1328125866,8614.182797191,8866.70495125334
"6709902","670990",13,11344.0637499578,10671.5841908418,11302.2966089835
"6709903","670990",3,13642.2271874435,12366.2255528788,5627.61212367844
"6709904","670990",15,9549.9637500383,8607.97614558646,9549.86275063727
"6709905","670990",13,9794.89562499896,8554.87103238777,9770.60930634569
"6709906","670990",9,6626.7062500231,5718.84530143655,6593.95261889463
"6709907","670990",8,6961.64281247742,5339.23690762231,5207.1996109467
"6710101","671010",6,5157.08156251814,4138.9178714212,4156.52772975682
"6710102","671010",9,5231.2393751014,5090.52105402015,5229.02234454649
"6710103","671010",5,4062.57125002053,2480.2986936802,1756.73235698789
"6710104","671010",2,3610.28250006959,2948.3103320105,2374.86737561645
"6710105","671010",12,15729.0653123558,7203.10557058468,4869.20045232819
"6710106","671010",5,3426.23781250557,2830.16718763951,2354.87128188694
"6710107","671010",7,3949.42875005305,3949.42875005305,2375.91735067358
"6710201","671020",10,6378.5849999974,5336.6504250276,5257.20845460252
"6710202","671020",13,16387.3006249815,14941.9814936817,7084.77436326881
"6710203","671020",5,2211.10562504036,2211.10562504036,1725.40846592491
"6710204","671020",12,7603.58906246349,7127.15331060532,7539.96314131189
"6710205","671020",7,4585.74906254932,4088.53811291813,4410.89663376473
"6710301","671030",18,25942.1093749665,12644.6416569099,15745.5399032058
"6710302","671030",5,3891.80437492207,2748.71835434975,3891.80437492207
"6710401","671040",9,12097.5675001284,11403.8689837474,8945.88099225052
"6710402","671040",4,3582.57156250998,3181.02012757491,3582.57156250998
"6710403","671040",4,3845.35625001183,3842.37840854586,3845.35625001183
"6710404","671040",6,4091.05125002563,3397.8057036369,4028.58549274469
"6710405","671040",6,3500.73937494366,3005.73158945408,3500.73937494366
"6710406","671040",8,4521.30781244114,3622.45461267699,4521.30781244114
"6710407","671040",9,5617.04124998115,5007.5279102419,5617.04124998115
"6710408","671040",6,7033.46406246512,5896.62857308055,7031.77309317703
"6710601","671060",11,11726.558437461,6916.92121502361,6261.43513981331
"6710602","671060",13,10047.0731249712,5911.96119021904,5775.66505439434
"6710603","671060",11,9510.64062508382,8915.92737652035,7547.87648282445
"6710604","671060",13,11993.6859374481,8321.62613263121,6429.85594657401
"6710605","671060",29,35427.3107979391,24892.6178493823,20225.6563992542
"6710606","671060",49,35700.0078126036,31591.8999635242,34153.9868942738
"6710607","671060",33,28491.537812409,26261.1588691187,28491.5378124203
"6710901","671090",16,9601.64437497407,8992.37320281286,9601.64437497407
"6710902","671090",12,8118.5368749667,6735.94869842823,8118.0100556998
"6710903","671090",14,10350.5756249148,7716.90186256455,8883.40694744303
"6710904","671090",11,11748.1621875148,9650.40248346701,9603.32008014158
"6710905","671090",12,21526.252812339,12458.2118453701,5171.3266632352
"6711001","671100",10,11420.2534375396,9921.93367841979,9389.86945699196
"6711002","671100",12,11063.692187502,9101.88139092803,8540.75646133652
"6711003","671100",14,11228.0903126076,9704.70831038081,9687.05458024438
"6711004","671100",13,11948.5456250608,11487.2993603623,11782.5364232939
"6711101","671110",6,7297.90031251684,6655.44990734667,2869.86533011124
"6711102","671110",11,27264.5718748719,23319.0053379535,11829.5660375832
"6711103","671110",8,20549.5160731298,20847.2135349507,7514.37609580198
"6711104","671110",8,7050.40687500499,5989.93996108274,6879.81828588573
"6711105","671110",11,12303.2931250818,10902.9330929022,11402.5545604673
"6711201","671120",6,5065.04750003805,4084.80712425616,2591.19759776932
"6711202","671120",8,5119.48687500972,5119.27027008077,4786.87558704009
"6711203","671120",14,127740.570624875,778.109562626632,7499.5875457988
"6711204","671120",6,5596.44500008225,2780.11831751741,2429.7099135411
"6711205","671120",9,7553.35374996753,6184.36206330569,7541.40394214357
"6711206","671120",5,4237.87343751453,1609.90956224501,1402.11391243048
"6711207","671120",3,3105.76750001591,918.401247697882,1345.51192726832
"6711301","671130",16,22340.7224342749,18499.2895191675,10984.1549800113
"6711302","671130",22,21078.0284374673,19388.4492511554,18751.476410426
"6711303","671130",1,3983.50781250652,3533.94792769291,3983.50781251217
"6711304","671130",2,3998.73687498458,3512.59057464637,3998.73687498458
"6711305","671130",2,2990.92937494628,2990.92937494628,2990.92937494624
"6711401","671140",17,17316.6053125784,15067.4137395546,14158.0106307447
"6711402","671140",35,46501.4871874172,24823.6492570927,24678.6296273433
"6711403","671140",10,6233.76812502742,3559.83772953041,3613.33483876451
"6711404","671140",20,43079.1165624112,23490.2996248605,17358.1867706384
"6711405","671140",1,5439.1003125459,5067.94599278504,703.546256682603
"6711501","671150",8,45178.1421876326,12474.3018407065,6486.04302869417
"6711502","671150",1,4691.97906245664,4118.44351126254,4442.85889817309
"6711503","671150",1,6827.69656247273,6394.20788842533,4439.01639440889
"6711504","671150",1,3935.6924999617,3285.19871482343,3721.22990415921
"6711505","671150",24,22094.815937385,14192.9607447358,12542.1607357682
"6711601","671160",1,4232.49718751572,3985.32136308961,3888.10302531719
"6711602","671160",3,9391.94656239823,8200.60060740635,8021.6335831437
"6711603","671160",1,6698.36843747087,6079.12990700547,5384.72097012261
"6711604","671160",2,21634.956562534,11730.5927760568,4739.57279224582
"6711701","671170",2,5859.82509488147,4000.88898616284,2999.29092583142
"6711702","671170",2,8489.12891667522,6540.84355952591,5719.92131624976
"6711703","671170",1,4625.14955385588,3053.84530787449,1585.59153874009
"6711704","671170",1,4302.02561057825,2745.26750882878,1883.8573706178
"6711705","671170",7,5562.65187505586,4639.98668650584,5562.65187506145
"6711706","671170",10,14209.2315624859,12988.2448361011,12018.9459793665
"6711707","671170",7,5743.46093747765,5241.91875631595,5693.49799897755
"6711801","671180",2,3030.92250004003,2181.69178498618,2582.21808567259
"6711802","671180",2,7608.67750004632,6901.71566339863,4415.15640508587
"6711803","671180",1,3817.21375002712,3084.46096304129,3773.40158481541
"6711804","671180",2,5503.3587499503,4826.31878782023,3795.04170947324
"6711805","671180",2,3392.68562495336,3376.3710224838,2456.24175000936
"6711806","671180",1,4412.32031251863,4318.22713381735,2170.10378493089
"6711901","671190",4,2834.15281256963,2448.98293667054,2811.53892496565
"6711902","671190",7,3499.28343743831,3154.94075303478,2881.18307941291
"6711903","671190",8,7271.90999998339,6274.49750364279,7182.95843084768
"6711904","671190",5,3568.1262500044,3344.08666663663,3395.84034984605
"6711905","671190",5,4609.55437506549,3552.62282449147,3630.60238547996
"6712001","671200",9,10978.7131250575,9669.15597716981,5792.40710139763
"6712002","671200",4,6292.35281246714,3654.0994988142,4585.93924198203
"6712003","671200",4,5463.4600000158,3646.41434650309,2833.39217896573
"6712004","671200",16,10812.938125059,9657.2922653025,9799.58117249957
"6712005","671200",28,12791.5784375509,10449.0889780515,11152.6618071897
"6712006","671200",17,16113.4681249876,14778.5017562356,11747.3040897451
"6712007","671200",11,9652.01468750462,8409.22244883922,8389.81098574981
"6712111","671211",8,30570.1459374838,6814.09907656396,6513.54248415572
"6712112","671211",82,193170.726320542,58095.2133208094,67964.1357214761
"6712113","671211",34,33995.7090625241,31184.9326516493,26197.2377271908
"6712114","671211",9,7241.62000000093,7158.42989271577,7238.78774381211
"6712115","671211",14,20846.9740626095,16548.142140545,13409.6970317282
"6712116","671211",7,7340.48875000328,7314.94688756939,7340.48875000328
"6712121","671212",13,22955.753437493,15513.5310962286,9933.33939773048
"6712122","671212",17,14137.8493749052,12651.7309223153,8529.83802482567
"6712123","671212",32,29920.4078125618,22186.4105409002,21047.4256235051
"6712124","671212",24,26351.1809373666,18000.7153714488,17309.150320519
"6712201","671220",38,54796.6791770495,27919.1258190098,19321.9670384205
"6712202","671220",19,24046.0084374025,18418.3409470285,8149.87641881872
"6712203","671220",10,25994.8753125351,13652.9386268763,9112.60024666729
"6712204","671220",18,17539.3009374235,16245.8641375094,15915.7903945851
"6712205","671220",18,15108.2109375428,10730.5898389998,5188.14306800542
"6712301","671230",78,122924.238750115,32662.4927261101,36696.7764639559
"6712302","671230",25,16121.4228124991,14706.202961839,15519.0223348537
"6712303","671230",16,9568.76249998808,8537.77492904197,8456.70494535947
"6712304","671230",24,17439.4440625198,16312.5036587936,13382.6165182511
"6712305","671230",26,34551.0362498863,16270.7253165265,15961.5752811504
"6712401","671240",10,22906.7356251851,12437.8545430835,8779.88430859656
"6712402","671240",4,4619.25187496655,2390.6200897677,2882.19576105895
"6712403","671240",6,7309.99312505126,3516.79758579347,3964.44098389568
"6712404","671240",13,11084.8200000008,9795.10302029992,7521.45278833434
"6712405","671240",6,6608.49406240694,4286.63412987391,6579.76451189244
"6712406","671240",6,4808.91500008758,3553.32530676721,4808.91500008758
"6712407","671240",52,66113.7721876292,42178.0889055961,29304.1889070468
"6712408","671240",1,3297.08812502958,2778.47055753868,140.817353053615
"6712501","671250",67,66728.0185828763,74770.895899424,45165.0740702882
"6712502","671250",69,74541.5206250818,55608.0697690421,49186.4577816901
"6712503","671250",58,651789.350165528,89270.4905054232,44513.3643905568
"6712601","671260",111,186276.812151024,96291.891315215,92102.325736544
"6712602","671260",24,92980.3460972212,22926.3659505434,12266.4208963836
"6712701","671270",56,80575.9133377112,38522.0613945313,22205.4856499061
"6712702","671270",198,52415.7786841812,147823.876953957,144052.578511357
"6712801","671280",33,82800.8526962526,46129.2375270593,28199.4769720507
"6712802","671280",36,120810.096269824,35058.2037691763,20997.8573915893
"6712901","671290",18,70394.7830508563,19093.4807263762,40586.67545314
"6713001","671300",28,2229.43069842272,48941.888166582,30391.1508056447
"6713101","671310",46,105737.49781739,8194.04709422309,12109.392829245
"6713102","671310",29,23453.7375708502,19662.2314731661,16140.8309572599
"6713201","671320",40,72907.1887501776,23477.3675383648,21077.8252517493
"6713202","671320",50,40608.1190624982,34287.3125024673,31340.7395212499
"6713203","671320",47,28231.9243612587,31693.998277396,29560.655581046
"6713204","671320",84,63491.8446874656,49202.858513291,53124.1975439245
"6713205","671320",40,31461.1059373682,28809.0837776805,28999.7561499036
"6713301","671330",59,97992.4534377353,20962.6376590183,23349.2604062712
"6713302","671330",92,83461.9815623835,66846.2426041277,50338.7895052595
"6713303","671330",26,26642.4771874994,19990.3405793372,21213.9234307434
"6713304","671330",30,19318.2059374935,15590.90503552,15521.1951235955
"6713305","671330",21,15610.4709375072,13989.460168938,15610.4709375072
"6713401","671340",12,167867.459759233,1342.14264723587,10606.0872035848
"6713501","671350",60,54413.1501841976,27424.9079782727,28327.7999866534
"6713502","671350",30,19232.1808249042,17397.6985336415,18973.5240719835
"6713503","671350",25,15686.6630846318,15389.8832429594,15787.145626261
"6713504","671350",44,30949.0328350998,24076.4406250206,15190.5401754684
"6713505","671350",28,21157.6915626195,17441.430163155,20204.6563822924
"6713601","671360",54,40587.6536674192,43998.5183452009,38270.6438840418
"6713602","671360",35,27325.6364208311,23160.4515284728,24060.438385807
"6713603","671360",25,1870.22998807393,17467.3908049729,15684.6217418809
"6713604","671360",55,33058.6262703668,31691.7390658604,26253.4984617749
"6713605","671360",34,21860.9450001484,20111.2058604816,17699.4893273574
"6713606","671360",31,19946.3384373421,18439.6375017446,18307.163133567
"6713701","671370",33,146801.468494173,5437.44094516849,25576.3991796297
"6713702","671370",45,81321.6167390458,72936.6034409772,43977.0408649039
"6713801","671380",95,89119.7567919679,54467.4867484187,61200.0723454245
"6713802","671380",130,92775.4516229837,79034.7570771279,87569.0519632571
"6713803","671380",127,122164.597181074,75819.2429175986,57015.8827039592
"6713901","671390",62,97957.9779476696,87379.3909128391,68627.0341951501
"6714001","671400",63,169691.830395679,73662.0911798788,54519.3766459546
"6714101","671410",49,74240.6851712188,77170.1632026546,38379.8204244575
"6714102","671410",51,77483.6585839503,65148.110140385,42383.4414516595
"6714201","671420",71,29135.6135651236,99839.9954591695,77624.43971338
"6714411","671441",56,326740.481925405,114254.866151608,40283.8944637234
"6714421","671442",380,149950.588449592,235791.637495866,275294.513850117
"6714422","671442",145,193301.868329634,151551.739337201,125982.881034168
"6714423","671442",295,419969.207277072,409483.002875269,241838.281555152
"6714424","671442",8,19214.2212791156,34268.0484488561,10466.1662669079
"6714801","671480",46,116859.824578805,100281.186671262,64444.4989986675
"6714901","671490",31,44217.2127256165,41728.8622975577,35317.8605473558
"6715001","671500",25,5434.02162350435,64939.1068038722,49813.3829475647
"6715101","671510",10,19622.2223254498,17373.4100016673,15343.5335291141
"6715201","671520",80,146729.68483377,85624.7804403413,73969.5881234617
"6715202","671520",41,122700.840620661,21331.9524315533,36769.973667385
"6715301","671530",14,38358.8143752329,26526.0307983449,14317.1214823108
"6715401","671540",48,112486.509434953,57138.4377500616,47320.7383341476
"6715501","671550",4,22683.3749963441,11728.0816099066,7879.70687395759
"6715502","671550",30,30487.6481607612,45894.5094117679,31585.8320159316
"6715601","671560",12,114678.036392922,22776.7361380838,23270.5380810979
"6715701","671570",9,42820.9185571449,15303.6859855009,53.2508723291103
"6715901","671590",19,3511.12567538396,18207.0925238568,19968.2150562944
"6715902","671590",7,8443.83811927587,6608.06166533986,3674.17544881266
"6715903","671590",76,81514.0651185028,46518.4765730479,42335.4240665631
"6716001","671600",25,136777.262090517,59501.6098632069,12444.4384999895
