"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area","TOTAL_POP","N_ADRESY_R","CLC_area_R","UA_area_R","BDOT_area_R","POP_REJ"
"6786712","678671",31,15006.1693750359,6370.50192306207,8274.05009231396,283,86,82854.1549998447,51748.7496420574,63522.0801181169,1557
"6786713","678671",3,7751.41625002399,6418.09261806007,3902.02052778751,154,86,82854.1549998447,51748.7496420574,63522.0801181169,1557
"6786714","678671",15,13140.9546874762,11287.2515821867,10754.931595852,417,86,82854.1549998447,51748.7496420574,63522.0801181169,1557
"6786715","678671",30,33230.5565623455,14738.6968626486,29848.2964380907,355,86,82854.1549998447,51748.7496420574,63522.0801181169,1557
"6786721","678672",3,30153.4719830628,5831.84544343674,4005.8704608132,221,12,78214.1508830714,35463.1413632934,32023.7228555739,1335
"6786722","678672",2,16655.6382751702,9498.33639883046,5216.97005745949,285,12,78214.1508830714,35463.1413632934,32023.7228555739,1335
"6786723","678672",2,5837.14812492207,4772.66155848233,5558.78913751688,296,12,78214.1508830714,35463.1413632934,32023.7228555739,1335
"6786724","678672",3,14442.6103124768,6168.94966786599,6493.39095840044,267,12,78214.1508830714,35463.1413632934,32023.7228555739,1335
"6786725","678672",2,11125.2821874395,9191.34829467791,10748.7022413838,266,12,78214.1508830714,35463.1413632934,32023.7228555739,1335
"6786731","678673",40,42358.8678124957,5422.89530395239,12331.508851545,278,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786732","678673",2,5591.58781249076,4582.06675075149,3800.59869731698,274,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786733","678673",3,6027.17218749598,4950.44068231498,5893.07213429594,414,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786734","678673",2,12304.3959375434,10989.5909482557,10977.5109017175,296,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786735","678673",16,47273.6743750591,19953.6116558649,21559.5002918562,337,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786736","678673",6,13354.1915625418,6813.48608222605,6433.53151151509,418,69,126909.889687627,52712.0914233656,60995.7223882467,2017
"6786741","678674",25,54624.8656248548,5951.27011912013,13818.46962009,315,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786742","678674",2,5673.69343746547,3828.03876142111,5286.73531770424,203,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786743","678674",2,8361.75562505797,5537.65531859454,7602.55824885727,292,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786744","678674",3,7948.03406243399,6082.93088842486,7365.83097516281,305,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786745","678674",5,33298.1751312502,9072.41146573215,9932.22658515316,320,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786746","678674",4,8312.6571874267,7006.15385891947,6378.00835702056,248,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786747","678674",5,14203.2293750704,9261.89665179653,8816.60867363354,289,46,132422.41044356,46740.3570640088,59200.4377776216,1972
"6786751","678675",4,17404.6331250984,6708.80470814568,4813.01001214003,292,42,94359.9705061489,48637.8187513625,42299.8370613252,1382
"6786752","678675",8,43022.8662036881,14340.0417400755,10161.2090563026,302,42,94359.9705061489,48637.8187513625,42299.8370613252,1382
"6786753","678675",2,6751.85312501155,5810.66837652602,6355.2377064288,288,42,94359.9705061489,48637.8187513625,42299.8370613252,1382
"6786754","678675",22,14365.2580522369,12863.9409046237,12299.4455693401,255,42,94359.9705061489,48637.8187513625,42299.8370613252,1382
"6786755","678675",6,12815.360000114,8914.36302199168,8670.93471711362,245,42,94359.9705061489,48637.8187513625,42299.8370613252,1382
"6786761","678676",5,12777.8684375747,10322.9321569626,10621.6463332602,386,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786762","678676",4,7922.88656248106,7573.11522924958,7886.29923041659,339,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786763","678676",6,10054.4334374517,8363.55507851089,4971.20499935506,271,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786764","678676",2,4537.62968751835,3699.29326249906,3687.55984265357,127,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786765","678676",3,6576.48468755092,5499.40186680126,6207.30007144716,315,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786766","678676",2,8392.27281241957,6469.73770843398,7420.35075500119,303,22,50261.5756249963,41928.0353024574,40794.3612321337,1741
"6786801","678680",164,386554.339335075,164042.939557743,143210.103680583,443,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786802","678680",96,88467.9759645509,84965.6862735365,75159.9660463639,316,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786803","678680",6,12088.5662500584,11159.9259338471,9627.38298674225,221,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786804","678680",91,78192.9871418008,69437.5855012068,64597.9728219303,334,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786805","678680",87,95174.2400000598,76181.9844522168,61571.59061502,306,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786806","678680",37,47067.7034379221,40930.9029257634,33967.3660723749,129,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786807","678680",44,85127.9301266158,56818.11617457,44373.6403190569,158,525,792673.742256083,503537.140818884,432508.022542072,1907
"6786901","678690",93,92830.0075503509,59353.4288271503,58666.1976022317,370,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786902","678690",89,84617.082223136,83745.5241556482,69616.3770881179,300,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786903","678690",69,62234.9853119794,50485.8470849805,50962.7889320737,264,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786904","678690",46,76758.1400001906,47230.9251864417,37589.977763566,200,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786905","678690",39,441038.083627618,64551.1605185062,21173.158762093,245,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786906","678690",73,109017.703750022,66808.0702261645,58663.2175119532,336,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6786907","678690",142,167125.049041158,128543.57405768,107534.946866401,440,551,1033621.05150446,500718.530056571,404206.664526437,2155
"6787001","678700",27,27818.1728124768,25794.7201720699,21891.5184915301,225,191,166321.454687344,150035.544446923,126059.418622979,1285
"6787002","678700",84,91690.5556249991,82578.0343630822,62675.3624268574,308,191,166321.454687344,150035.544446923,126059.418622979,1285
"6787003","678700",41,18628.749999952,14870.0856349376,14145.7778193917,250,191,166321.454687344,150035.544446923,126059.418622979,1285
"6787004","678700",16,6267.8399998825,5442.62525703665,5534.62452820371,141,191,166321.454687344,150035.544446923,126059.418622979,1285
"6787005","678700",23,21916.136250034,21350.079019797,21812.1353569964,361,191,166321.454687344,150035.544446923,126059.418622979,1285
"6787101","678710",25,19698.8368749805,17333.9516673496,10525.405507684,126,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787102","678710",8,6623.3781250231,5473.04652156029,5891.81756914296,163,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787103","678710",23,41917.4965623785,19636.3126769985,13517.7250486013,97,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787104","678710",39,47224.4165625051,26371.9484137073,26127.3854976989,255,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787105","678710",33,106487.579375166,26562.6784498431,14153.0897972954,97,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787106","678710",55,121198.809062613,50759.1237293805,40639.3058819365,176,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787107","678710",77,119390.24156218,72883.4717556817,61987.9356698823,319,260,462540.758124847,219020.533214521,172842.664972241,1233
"6787211","678721",110,160226.251874816,119189.601459588,76128.0940283264,371,436,427190.036506848,343895.887505968,286424.480822548,1568
"6787212","678721",93,73339.8646874428,65629.7272001887,61446.3595144534,355,436,427190.036506848,343895.887505968,286424.480822548,1568
"6787213","678721",124,101975.686819745,78073.7951828344,79788.2461810016,429,436,427190.036506848,343895.887505968,286424.480822548,1568
"6787214","678721",109,91648.2331248447,81002.7636633577,69061.7810987663,413,436,427190.036506848,343895.887505968,286424.480822548,1568
"6787221","678722",8,51712.7928125449,10949.1128186589,11005.3415727807,310,38,119428.716562434,50869.9037881086,46785.4059583407,1600
"6787222","678722",6,24907.9787499011,6839.66058066185,7664.27420896954,268,38,119428.716562434,50869.9037881086,46785.4059583407,1600
"6787223","678722",9,19139.4106249483,15773.7025555283,10330.0056498919,371,38,119428.716562434,50869.9037881086,46785.4059583407,1600
"6787224","678722",9,14393.8237500958,11093.5393497179,10697.7215818837,393,38,119428.716562434,50869.9037881086,46785.4059583407,1600
"6787225","678722",6,9274.71062494442,6213.88848354155,7088.06294481486,258,38,119428.716562434,50869.9037881086,46785.4059583407,1600
"6787231","678723",69,52450.5003124711,21091.4440689269,22109.8111972172,192,219,140540.088437533,79010.3205045281,77393.3274367946,646
"6787232","678723",51,25509.8868749915,16331.3623322741,16775.7048762033,170,219,140540.088437533,79010.3205045281,77393.3274367946,646
"6787233","678723",54,37550.7334375866,23773.6169689914,19849.3900560167,152,219,140540.088437533,79010.3205045281,77393.3274367946,646
"6787234","678723",45,25028.9678124841,17813.8971343357,18658.4213073574,132,219,140540.088437533,79010.3205045281,77393.3274367946,646
"6787241","678724",4,11422.8818750717,7332.73122823559,4649.20495578751,201,133,100747.916250241,78211.4358745031,68112.8821000019,1087
"6787242","678724",3,7043.64812500402,5698.87929353241,6398.93593938858,288,133,100747.916250241,78211.4358745031,68112.8821000019,1087
"6787243","678724",5,9540.44593748008,8270.95593029028,6988.61892818147,218,133,100747.916250241,78211.4358745031,68112.8821000019,1087
"6787244","678724",121,72740.9403126854,56908.8694224449,50076.1222766443,380,133,100747.916250241,78211.4358745031,68112.8821000019,1087
"6787311","678731",114,122374.0199997,91472.5995608175,87326.2013281068,379,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787312","678731",91,87632.7306247465,72217.7984248184,72611.1933177628,444,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787313","678731",88,80136.9537872039,72141.8067920396,64464.6906829852,293,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787314","678731",84,59547.9625000432,49716.4595323801,51152.8882712527,276,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787315","678731",87,81502.7109373487,76699.191874822,66354.9554446785,312,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787316","678731",140,107608.575937572,69609.7785760096,68460.9267723938,364,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787317","678731",84,55053.6906915698,66269.5436130775,67954.1641844711,216,688,593856.644478184,498127.178373965,478325.020001651,2284
"6787321","678732",5,9496.90500001609,7482.8812204068,8944.01225211844,288,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787322","678732",5,12699.7831250831,11053.8686088859,12544.9195876139,325,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787323","678732",4,6333.07687501237,5274.87709449918,6277.29656372499,193,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787324","678732",6,9348.71718744561,7879.951951129,9049.7116717794,312,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787325","678732",4,5486.55624999106,4876.85940726305,5404.43584872549,244,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787326","678732",4,8291.25437511224,6452.74903728906,6613.50463287532,244,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787327","678732",5,8852.01750001125,5453.86251537269,7814.85965543019,286,33,60508.3103126717,48475.0498348457,56648.7402122677,1892
"6787331","678733",69,83712.8832838543,64502.3181754008,50872.2075400222,336,174,205281.070471075,139443.268002138,120576.397029938,1692
"6787332","678733",74,40628.8965623975,33230.3096671245,38533.5823454573,352,174,205281.070471075,139443.268002138,120576.397029938,1692
"6787333","678733",11,37444.9821874909,7069.38195202965,6574.45254224766,398,174,205281.070471075,139443.268002138,120576.397029938,1692
"6787334","678733",5,20254.3206249829,16166.5385673884,5545.17961312938,351,174,205281.070471075,139443.268002138,120576.397029938,1692
"6787335","678733",15,23239.9878123496,18474.7196401951,19050.974989082,255,174,205281.070471075,139443.268002138,120576.397029938,1692
"6787411","678741",93,121038.919062637,90209.5379534895,85140.6976479433,384,385,366006.851147448,312035.665156316,304030.203719064,1385
"6787412","678741",102,83721.5812111396,77964.2820851815,82919.155622692,334,385,366006.851147448,312035.665156316,304030.203719064,1385
"6787413","678741",117,107455.522499949,96065.1120162919,90100.7873370019,456,385,366006.851147448,312035.665156316,304030.203719064,1385
"6787414","678741",73,53790.8283737227,47796.733101353,45869.5631114269,211,385,366006.851147448,312035.665156316,304030.203719064,1385
"6787421","678742",56,76298.3294208869,58204.9976156096,45310.535355747,230,296,296825.041402436,268821.128645908,233904.2187323,1230
"6787422","678742",42,35380.6400657396,33132.3093324137,30169.2412618834,329,296,296825.041402436,268821.128645908,233904.2187323,1230
"6787423","678742",132,128707.522228357,127060.350208471,107557.958763364,439,296,296825.041402436,268821.128645908,233904.2187323,1230
"6787424","678742",66,56438.5496874526,50423.4714894141,50866.4833513052,232,296,296825.041402436,268821.128645908,233904.2187323,1230
"6787501","678750",118,109590.518437032,129012.029239031,104399.611839098,400,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787502","678750",144,154479.187454128,135538.472915771,115127.983881656,419,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787503","678750",163,15319.3320106907,220996.076292077,186592.260308598,372,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787504","678750",97,157828.312834822,135307.154839431,106241.725483765,419,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787505","678750",160,125110.333124586,101273.018152092,98602.2030772861,496,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787506","678750",67,253729.040959549,87329.5725206605,70434.5511116552,220,749,816056.724820807,809456.323959061,681398.335702058,2326
"6787601","678760",12,22414.362187406,10036.7095490418,7161.13267583396,216,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787602","678760",14,10934.3715624928,10261.2913320254,10616.5343056512,358,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787603","678760",7,4711.96531250705,4711.96531250705,3822.51431252457,297,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787604","678760",20,24198.8706252575,21619.9652237264,17151.8403237988,269,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787605","678760",127,165695.731874809,122455.080505777,99709.304778276,452,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787606","678760",88,112256.6478146,88778.7026459994,69849.8687583965,354,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787607","678760",40,67188.5778123848,50466.2698042808,23815.9234475774,191,308,407400.527189457,308329.984373358,232127.118602058,2137
"6787701","678770",105,121277.7824503,61951.3330501111,64506.3507820499,376,287,335435.04061264,233499.875155012,204828.156765565,1596
"6787702","678770",102,105610.312720218,86039.7297689777,74602.7467589023,374,287,335435.04061264,233499.875155012,204828.156765565,1596
"6787703","678770",36,31582.6800000332,29188.3809947831,27811.5816535611,457,287,335435.04061264,233499.875155012,204828.156765565,1596
"6787704","678770",17,19924.216248123,23863.1656998462,16488.6038755842,148,287,335435.04061264,233499.875155012,204828.156765565,1596
"6787705","678770",27,57040.0491939653,32457.2656412939,21418.8736954675,241,287,335435.04061264,233499.875155012,204828.156765565,1596
"6787801","678780",86,87446.7517209981,86725.8542717562,82437.3923017194,320,274,320830.130243523,311364.606779781,288187.209619692,851
"6787802","678780",73,166830.374023281,111582.748536648,87830.0484298336,255,274,320830.130243523,311364.606779781,288187.209619692,851
"6787803","678780",115,66553.0044992436,113056.003971376,117919.768888139,276,274,320830.130243523,311364.606779781,288187.209619692,851
"6787901","678790",19,20590.9528125376,19392.4674640751,18176.5523690499,209,68,51583.7840625863,46313.963496213,47997.165500685,689
"6787902","678790",38,19687.9418750559,17811.5912646355,19644.7982079039,214,68,51583.7840625863,46313.963496213,47997.165500685,689
"6787903","678790",5,5817.98750006128,4973.2235939636,5764.36429313307,147,68,51583.7840625863,46313.963496213,47997.165500685,689
"6787904","678790",6,5486.90187493153,4136.68117353875,4411.45063059812,119,68,51583.7840625863,46313.963496213,47997.165500685,689
"6788001","678800",34,24724.1337085441,27296.2883628615,39297.3743933682,376,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788002","678800",124,103397.035625088,63840.5564510826,72158.7020573838,473,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788003","678800",65,40678.8796873949,34454.3585130591,31647.9681479243,262,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788004","678800",65,71146.7587499036,64040.5054444781,65943.0627605551,267,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788005","678800",19,55719.5411136635,36039.7472312954,15156.8499146347,185,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788006","678800",59,51500.1281247665,45433.6118713049,47617.8703800645,219,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788007","678800",96,119199.763858696,80550.3891564845,60163.3221423303,248,462,466366.240868057,351655.457030566,331985.149796261,2030
"6788101","678810",8,10799.4456251003,9975.19513510344,5387.170751672,176,82,121463.981875148,75673.9192054685,59454.8260030201,624
"6788102","678810",32,60217.8968750313,25939.764106524,22279.442014431,176,82,121463.981875148,75673.9192054685,59454.8260030201,624
"6788103","678810",42,50446.6393750161,39758.959963841,31788.2132369172,272,82,121463.981875148,75673.9192054685,59454.8260030201,624
"6788201","678820",53,41706.2062501218,36314.1936112747,29622.0333773218,170,268,259129.192165855,238351.438123116,216222.915041271,1045
"6788202","678820",174,159656.947478165,159737.608121967,146075.342309062,487,268,259129.192165855,238351.438123116,216222.915041271,1045
"6788203","678820",6,2449.94093744783,2448.50844138657,2436.63701238297,213,268,259129.192165855,238351.438123116,216222.915041271,1045
"6788204","678820",35,55316.0975001203,39851.1279484881,38088.9023425044,175,268,259129.192165855,238351.438123116,216222.915041271,1045
"6788301","678830",4,2312.99531251565,2181.40621446446,2312.99531251733,112,77,91196.4859544297,73430.0533858132,90669.9907695276,670
"6788302","678830",3,3782.61656249128,3649.58128580451,3782.61656249396,107,77,91196.4859544297,73430.0533858132,90669.9907695276,670
"6788303","678830",9,9181.15906238928,8310.95801264839,9181.15906239454,217,77,91196.4859544297,73430.0533858132,90669.9907695276,670
"6788304","678830",60,45986.0471276447,59287.5821576086,75293.5711453225,221,77,91196.4859544297,73430.0533858132,90669.9907695276,670
"6788305","678830",1,29933.6678893887,0.525715287192725,99.6486867992498,13,77,91196.4859544297,73430.0533858132,90669.9907695276,670
"6788401","678840",18,30681.8390108142,26101.5876672206,17248.373007857,139,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788402","678840",17,19342.6783118732,16723.8745191387,11231.1152033074,261,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788403","678840",77,146215.077500254,72379.9856669429,59075.8322784064,259,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788404","678840",3,5470.07375007123,5196.91946871215,4756.61463997047,137,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788405","678840",4,4648.31999998353,1987.1695399601,1563.69178429085,96,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788406","678840",8,8028.25249996595,4474.46443111356,2516.3102263175,201,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788407","678840",8,4651.70937505178,4270.02745719743,4457.12989226786,212,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788408","678840",8,5172.135625022,4218.04830516386,4120.78158169985,204,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788409","678840",8,4412.29187501199,3130.17521588446,3112.21170595102,217,151,228622.377948048,138482.252271334,108082.060320068,1726
"6788501","678850",6,10747.8142756168,9979.00728932177,8653.52495417971,189,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788502","678850",6,15382.4400547091,17163.8196517216,13411.8496372346,205,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788503","678850",2,8353.16156249866,8021.25918479171,5666.64657877479,142,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788504","678850",4,21463.716562571,8968.63028107383,9906.68713409832,216,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788505","678850",63,134531.435743826,45580.6259581986,47630.2039092219,291,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788506","678850",170,131699.587657352,149677.578019472,120927.784151099,487,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788507","678850",120,89271.6846885905,94787.3166039065,102401.009139241,360,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788508","678850",46,53427.9649998154,41261.2214649995,36216.1864626706,373,417,464877.805544979,375439.458453486,344813.89196652,2263
"6788601","678860",24,135691.392479341,34005.4391981812,14626.8549926422,156,118,187172.294666805,72276.8309019566,46150.411198305,698
"6788602","678860",24,8043.19125006301,5954.79087694909,6715.97086418085,128,118,187172.294666805,72276.8309019566,46150.411198305,698
"6788603","678860",38,21676.2896874435,16044.8255510634,14174.9452826305,195,118,187172.294666805,72276.8309019566,46150.411198305,698
"6788604","678860",15,14385.523124977,10057.6388319731,4703.07715000265,108,118,187172.294666805,72276.8309019566,46150.411198305,698
"6788605","678860",17,7375.89812497981,6214.13644378987,5929.56290884878,111,118,187172.294666805,72276.8309019566,46150.411198305,698
"6788701","678870",29,57168.7124217525,27209.3287359137,12502.7732796206,157,71,138050.304077855,87439.1408617753,26446.7692654158,488
"6788702","678870",18,9770.20031249011,8458.4891151734,6879.22956852568,189,71,138050.304077855,87439.1408617753,26446.7692654158,488
"6788703","678870",24,71111.3913436122,51771.3230106882,7064.76641726948,142,71,138050.304077855,87439.1408617753,26446.7692654158,488
"6788801","678880",15,8998.00687502092,6083.40199796232,6142.80438599951,129,63,162388.950624901,23169.3741192387,36768.276095535,435
"6788802","678880",19,59874.7453125007,13738.7433231364,14052.3135042088,103,63,162388.950624901,23169.3741192387,36768.276095535,435
"6788803","678880",26,87503.6134373918,1682.56044956354,16040.1809623709,203,63,162388.950624901,23169.3741192387,36768.276095535,435
"6788804","678880",3,6012.58499998786,1664.66834857641,532.977242955734,0,63,162388.950624901,23169.3741192387,36768.276095535,435
"6788901","678890",11,40115.1559373746,23061.3303722995,9002.05111863767,166,61,172761.041424361,94941.011602315,57396.7662016681,437
"6788902","678890",20,68976.3036110625,32719.4569524474,22316.0577843055,148,61,172761.041424361,94941.011602315,57396.7662016681,437
"6788903","678890",30,63669.581875924,39160.224277568,26078.657298725,123,61,172761.041424361,94941.011602315,57396.7662016681,437
"6789001","678900",63,126969.231048074,49093.4665643659,41842.164807497,463,213,814659.363226812,182321.685776185,182387.442682645,1056
"6789002","678900",27,496647.665433158,9524.83041384259,21858.7744716332,53,213,814659.363226812,182321.685776185,182387.442682645,1056
"6789003","678900",73,82101.4696076834,69525.8622032132,62147.8419481755,302,213,814659.363226812,182321.685776185,182387.442682645,1056
"6789004","678900",49,108940.997137896,54177.526594763,53952.5190716766,232,213,814659.363226812,182321.685776185,182387.442682645,1056
"6789005","678900",1,0,0,2586.14238366298,6,213,814659.363226812,182321.685776185,182387.442682645,1056
"6795701","679570",23,251749.141423769,67558.697409738,56612.0151649813,454,126,530170.448909681,324963.723869823,229711.381001372,1012
"6795702","679570",27,0,90714.9663751902,53952.1372039152,111,126,530170.448909681,324963.723869823,229711.381001372,1012
"6795703","679570",12,0,38113.1927412141,32280.5230291054,109,126,530170.448909681,324963.723869823,229711.381001372,1012
"6795704","679570",53,169303.534460824,114776.424318645,70678.0132324952,236,126,530170.448909681,324963.723869823,229711.381001372,1012
"6795705","679570",11,109117.773025088,13800.4430250354,16188.6923708752,102,126,530170.448909681,324963.723869823,229711.381001372,1012
"6795801","679580",74,132479.50215503,152475.508235292,123490.047733361,233,298,270472.949552743,681344.88290057,632709.912450551,761
"6795802","679580",92,137993.447397713,218898.503646678,203344.956649942,257,298,270472.949552743,681344.88290057,632709.912450551,761
"6795803","679580",53,0,158992.24517079,134721.141417217,104,298,270472.949552743,681344.88290057,632709.912450551,761
"6795804","679580",79,0,150978.62584781,171153.766650032,167,298,270472.949552743,681344.88290057,632709.912450551,761
"6795901","679590",38,0,63110.3617179896,62452.5993098563,222,91,0,229121.14653353,136208.936659856,786
"6795902","679590",32,0,127466.924846021,48854.911550004,273,91,0,229121.14653353,136208.936659856,786
"6795903","679590",21,0,38543.8599695201,24901.4257999961,291,91,0,229121.14653353,136208.936659856,786
"6796001","679600",33,0,57112.5253386578,47280.8956961288,145,182,409190.917616116,322125.575662927,212477.693096088,936
"6796002","679600",60,159491.896830939,111465.702733822,74298.2702133477,474,182,409190.917616116,322125.575662927,212477.693096088,936
"6796003","679600",89,249699.020785177,153547.347590447,90898.5271866112,317,182,409190.917616116,322125.575662927,212477.693096088,936
"6796101","679610",54,0,144680.711211465,98014.3610499559,282,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796102","679610",74,60365.1778063942,118782.260821367,83939.9055977503,344,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796103","679610",29,355577.502525598,32746.7264578363,21257.820858599,267,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796104","679610",22,67254.3585710218,53365.3122372509,25256.2867436717,241,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796105","679610",0,0,0,0,227,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796106","679610",4,0,11893.830819295,16917.3002000051,46,183,483197.038903014,361468.841547214,245385.674449982,1407
"6796304","679630",0,276.594130768208,316.465493706521,227.333461397659,132,0,276.594130768208,316.465493706521,227.333461397659,132
"6796401","679640",0,0,101.769812079059,0,137,0,0,101.769812079059,0,1612
"6796402","679640",0,0,0,0,383,0,0,101.769812079059,0,1612
"6796403","679640",0,0,0,0,460,0,0,101.769812079059,0,1612
"6796404","679640",0,0,0,0,544,0,0,101.769812079059,0,1612
"6796405","679640",0,0,0,0,88,0,0,101.769812079059,0,1612
"6796502","679650",0,0,0,0,291,0,0,0,0,613
"6796505","679650",0,0,0,0,322,0,0,0,0,613
"6796603","679660",0,0,0,0,231,0,0,0,0,231
"6796703","679670",0,0,270.088265468308,265.709532915604,68,0,0,353.8127657727,363.115197260853,208
"6796704","679670",0,0,83.7245003043918,97.4056643452495,140,0,0,353.8127657727,363.115197260853,208
"6797201","679720",36,232655.250336397,122454.151626313,42840.3692000139,306,106,567345.37195608,392973.300741447,217657.367950021,656
"6797202","679720",27,137364.405118367,79348.709675593,66109.3156499993,79,106,567345.37195608,392973.300741447,217657.367950021,656
"6797203","679720",43,197325.716501316,191170.439439541,108707.683100008,271,106,567345.37195608,392973.300741447,217657.367950021,656
"6797301","679730",10,58340.0458264469,14869.0871839928,13014.52430838,227,177,337061.145359578,388032.926444371,270114.17055004,964
"6797302","679730",8,47474.2785579711,35587.8776160746,28595.3508815357,169,177,337061.145359578,388032.926444371,270114.17055004,964
"6797303","679730",92,214818.322563361,187617.005635231,113216.12419185,275,177,337061.145359578,388032.926444371,270114.17055004,964
"6797304","679730",8,16428.4984117988,19571.9500435768,21346.159868265,144,177,337061.145359578,388032.926444371,270114.17055004,964
"6797305","679730",33,0,67098.7857473952,57305.1395894778,88,177,337061.145359578,388032.926444371,270114.17055004,964
"6797306","679730",26,0,63288.2202181012,36636.8717105319,61,177,337061.145359578,388032.926444371,270114.17055004,964
"6797401","679740",25,199014.563086416,104276.516819541,46702.6611500018,208,215,789186.338514355,489833.087805117,325313.55403936,999
"6797402","679740",5,59135.842576941,22405.3496081526,55.2862463706988,8,215,789186.338514355,489833.087805117,325313.55403936,999
"6797403","679740",37,131958.020066658,87149.441828232,61877.4121536242,172,215,789186.338514355,489833.087805117,325313.55403936,999
"6797404","679740",56,302424.250864733,141791.456488035,90410.6771526832,332,215,789186.338514355,489833.087805117,325313.55403936,999
"6797405","679740",92,96653.6619196073,134210.323061156,126267.51733668,279,215,789186.338514355,489833.087805117,325313.55403936,999
